 962, 399,1,         "ул Мира, д 7, кв 6"
 963, 399,3,     "ул Садовая, д 5, кв 42"
 964, 399,2,    "ул Школьная, д 9, кв 23"
 965, 399,1,  "ул Набережная, д 3, кв 44"
 966, 400,2,  "ул Набережная, д 4, кв 56"
 967, 400,3,       "ул Новая, д 2, кв 49"
 968, 400,3,       "ул Новая, д 5, кв 45"
 969, 400,1,        "ул Мира, д 5, кв 41"
 970, 401,3,   "ул Школьная, д 6, кв 110"
 971, 401,2,  "ул Молодёжная, д 4, кв 40"
 972, 402,2,     "ул Школьная, д 4, кв 6"
 973, 402,2,      "ул Ленина, д 6, кв 54"
 974, 404,2,     "ул Ленина, д 4, кв 125"
 975, 405,1,  "ул Молодёжная, д 1, кв 47"
 976, 405,2,      "ул Ленина, д 1, кв 96"
 977, 405,1,      "ул Ленина, д 3, кв 28"
 978, 406,3,  "ул Набережная, д 6, кв 20"
 979, 407,1,        "ул Мира, д 1, кв 33"
 980, 407,2,  "ул Молодёжная, д 1, кв 91"
 981, 407,2,        "ул Мира, д 5, кв 82"
 982, 407,3,      "ул Ленина, д 3, кв 30"
 983, 407,2,     "ул Ленина, д 7, кв 101"
 984, 408,3,      "ул Лесная, д 2, кв 18"
 985, 409,3,  "ул Молодёжная, д 5, кв 16"
 986, 409,2,        "ул Мира, д 4, кв 87"
 987, 409,2,    "ул Садовая, д 6, кв 138"
 988, 409,3,      "ул Ленина, д 6, кв 14"
 989, 410,1, "ул Центральная, д 4, кв 42"
 990, 410,2,       "ул Новая, д 7, кв 31"
 991, 410,1,     "ул Садовая, д 6, кв 52"
 992, 410,1,  "ул Набережная, д 4, кв 18"
 993, 411,2,     "ул Школьная, д 9, кв 4"
 994, 411,3, "ул Молодёжная, д 3, кв 131"
 995, 412,2,     "ул Лесная, д 2, кв 105"
 996, 412,3, "ул Молодёжная, д 1, кв 143"
 997, 413,1,     "ул Садовая, д 2, кв 39"
 998, 414,1,       "ул Новая, д 7, кв 63"
 999, 415,3,      "ул Ленина, д 4, кв 20"
1000, 415,3,      "ул Лесная, д 4, кв 90"
1001, 415,1,      "ул Лесная, д 4, кв 86"
1002, 415,2,  "ул Молодёжная, д 2, кв 31"
1003, 416,2,  "ул Набережная, д 7, кв 30"
1004, 416,3,   "ул Советская, д 5, кв 30"
1005, 416,1,      "ул Ленина, д 1, кв 87"
1006, 416,1, "ул Центральная, д 1, кв 31"
1007, 417,2,       "ул Новая, д 4, кв 97"
1008, 418,2,     "ул Ленина, д 2, кв 136"
1009, 418,1, "ул Молодёжная, д 3, кв 122"
1010, 419,1,       "ул Новая, д 4, кв 75"
1011, 419,3,        "ул Мира, д 1, кв 19"
1012, 420,2,  "ул Набережная, д 7, кв 85"
1013, 420,2,     "ул Садовая, д 1, кв 80"
1014, 420,2,     "ул Садовая, д 7, кв 14"
1015, 420,2,   "ул Советская, д 1, кв 27"
1016, 421,3,"ул Центральная, д 4, кв 124"
1017, 421,1,     "ул Садовая, д 8, кв 20"
1018, 421,1,      "ул Ленина, д 5, кв 14"
1019, 421,2,     "ул Ленина, д 6, кв 111"
1020, 422,3,       "ул Новая, д 4, кв 41"
1021, 423,3,     "ул Ленина, д 5, кв 108"
1022, 423,1,    "ул Школьная, д 1, кв 87"
1023, 423,2,   "ул Советская, д 2, кв 41"
1024, 425,2,      "ул Ленина, д 2, кв 13"
1025, 425,2,  "ул Набережная, д 3, кв 81"
1026, 425,2,     "ул Садовая, д 6, кв 98"
1027, 425,1,        "ул Мира, д 1, кв 11"
1028, 426,1,       "ул Новая, д 3, кв 80"
1029, 426,1,   "ул Советская, д 5, кв 67"
1030, 426,1,   "ул Советская, д 1, кв 51"
1031, 427,2, "ул Молодёжная, д 4, кв 101"
1032, 427,3,  "ул Набережная, д 6, кв 26"
1033, 427,3,  "ул Набережная, д 5, кв 84"
1034, 427,1,    "ул Школьная, д 7, кв 59"
1035, 427,2, "ул Молодёжная, д 3, кв 107"
1036, 428,2,         "ул Мира, д 3, кв 3"
1037, 428,3,  "ул Молодёжная, д 3, кв 22"
1038, 428,2,    "ул Школьная, д 9, кв 87"
1039, 428,3,     "ул Школьная, д 7, кв 8"
1040, 428,3,      "ул Ленина, д 2, кв 19"
1041, 429,3,  "ул Набережная, д 7, кв 47"
1042, 429,1,     "ул Садовая, д 4, кв 34"
1043, 429,3,  "ул Советская, д 5, кв 116"
1044, 430,1,  "ул Набережная, д 1, кв 56"
1045, 430,3,     "ул Лесная, д 3, кв 112"
1046, 430,2,       "ул Новая, д 6, кв 88"
1047, 430,2,     "ул Садовая, д 4, кв 49"
1048, 431,2,  "ул Молодёжная, д 4, кв 84"
1049, 432,3,   "ул Советская, д 2, кв 12"
1050, 432,3,     "ул Ленина, д 1, кв 133"
1051, 432,2,        "ул Мира, д 2, кв 50"
1052, 432,3,   "ул Советская, д 4, кв 63"
1053, 433,2,  "ул Набережная, д 2, кв 42"
1054, 433,3,       "ул Новая, д 2, кв 72"
1055, 433,2,        "ул Мира, д 7, кв 88"
1056, 433,1, "ул Набережная, д 7, кв 119"
1057, 433,1, "ул Центральная, д 4, кв 18"
1058, 435,2,  "ул Набережная, д 1, кв 39"
1059, 435,1,        "ул Мира, д 2, кв 88"
1060, 435,1,    "ул Школьная, д 8, кв 67"
1061, 435,2,     "ул Садовая, д 4, кв 74"
1062, 435,3, "ул Центральная, д 4, кв 89"
1063, 436,3,     "ул Садовая, д 5, кв 43"
1064, 437,1,      "ул Садовая, д 1, кв 2"
1065, 437,3,  "ул Советская, д 5, кв 106"
1066, 437,1, "ул Набережная, д 2, кв 119"
1067, 437,2,      "ул Лесная, д 4, кв 18"
1068, 437,2,     "ул Садовая, д 5, кв 26"
1069, 438,1,      "ул Лесная, д 2, кв 51"
1070, 438,2,      "ул Лесная, д 4, кв 14"
1071, 439,1, "ул Центральная, д 2, кв 16"
1072, 439,3,  "ул Набережная, д 6, кв 53"
1073, 439,2,  "ул Молодёжная, д 5, кв 42"
1074, 439,3, "ул Центральная, д 2, кв 64"
1075, 439,1,      "ул Лесная, д 1, кв 59"
1076, 440,3,       "ул Мира, д 5, кв 112"
1077, 443,2,        "ул Мира, д 6, кв 73"
1078, 444,2, "ул Центральная, д 2, кв 76"
1079, 444,3,  "ул Набережная, д 2, кв 36"
1080, 445,3,     "ул Школьная, д 3, кв 2"
1081, 445,1,    "ул Школьная, д 2, кв 73"
1082, 445,3,  "ул Набережная, д 7, кв 49"
1083, 445,2,      "ул Ленина, д 3, кв 83"
1084, 446,3,        "ул Мира, д 7, кв 90"
1085, 446,2,        "ул Мира, д 6, кв 66"
1086, 446,1,     "ул Садовая, д 5, кв 19"
1087, 446,3,    "ул Школьная, д 7, кв 70"
1088, 446,1,     "ул Ленина, д 1, кв 117"
1089, 448,2,       "ул Новая, д 3, кв 48"
1090, 448,2,       "ул Новая, д 1, кв 57"
1091, 448,2,   "ул Молодёжная, д 5, кв 1"
1092, 448,1,       "ул Новая, д 3, кв 79"
1093, 451,1,        "ул Мира, д 2, кв 18"
1094, 452,3,  "ул Молодёжная, д 5, кв 65"
1095, 453,2, "ул Набережная, д 4, кв 120"
1096, 455,2,      "ул Ленина, д 6, кв 63"
1097, 455,3,  "ул Молодёжная, д 2, кв 51"
1098, 456,2,     "ул Садовая, д 6, кв 30"
1099, 456,3,   "ул Советская, д 4, кв 10"
1100, 456,1,     "ул Садовая, д 8, кв 22"
1101, 456,1,      "ул Ленина, д 4, кв 37"
1102, 456,2,       "ул Новая, д 5, кв 86"
1103, 458,2,   "ул Молодёжная, д 1, кв 1"
1104, 458,2,    "ул Садовая, д 7, кв 120"
1105, 459,2,         "ул Мира, д 7, кв 9"
1106, 459,3,       "ул Новая, д 5, кв 40"
1107, 459,1, "ул Центральная, д 6, кв 68"
1108, 459,3,   "ул Советская, д 3, кв 73"
1109, 459,1,"ул Центральная, д 7, кв 101"
1110, 460,2,    "ул Школьная, д 4, кв 73"
1111, 461,3,   "ул Советская, д 3, кв 78"
1112, 463,2,  "ул Набережная, д 4, кв 12"
1113, 463,1,  "ул Набережная, д 2, кв 35"
1114, 463,3,  "ул Молодёжная, д 3, кв 39"
1115, 463,2,      "ул Новая, д 5, кв 102"
1116, 464,3,     "ул Школьная, д 5, кв 7"
1117, 464,3,        "ул Мира, д 6, кв 61"
1118, 464,3,  "ул Набережная, д 4, кв 99"
1119, 465,2, "ул Центральная, д 5, кв 11"
1120, 465,3,      "ул Ленина, д 7, кв 84"
1121, 465,2,   "ул Молодёжная, д 3, кв 7"
1122, 466,3, "ул Центральная, д 3, кв 86"
1123, 467,1,     "ул Лесная, д 3, кв 100"
1124, 467,3,      "ул Ленина, д 2, кв 48"
1125, 468,1,    "ул Школьная, д 3, кв 63"
1126, 468,3,     "ул Садовая, д 1, кв 38"
1127, 468,3,        "ул Мира, д 3, кв 28"
1128, 468,3,    "ул Советская, д 5, кв 9"
1129, 469,3,       "ул Новая, д 6, кв 70"
1130, 469,1, "ул Центральная, д 2, кв 52"
1131, 471,1,        "ул Мира, д 3, кв 48"
1132, 471,3,    "ул Школьная, д 2, кв 89"
1133, 473,2,      "ул Ленина, д 7, кв 70"
1134, 473,1, "ул Набережная, д 4, кв 132"
1135, 474,2,    "ул Школьная, д 4, кв 60"
1136, 474,2,     "ул Садовая, д 7, кв 91"
1137, 474,2,  "ул Набережная, д 1, кв 30"
1138, 474,3,    "ул Садовая, д 3, кв 134"
1139, 477,3,     "ул Школьная, д 2, кв 9"
1140, 479,3,       "ул Новая, д 7, кв 17"
1141, 479,1,      "ул Ленина, д 6, кв 28"
1142, 479,2,  "ул Набережная, д 6, кв 77"
1143, 479,3,       "ул Новая, д 2, кв 68"
1144, 479,1,      "ул Ленина, д 5, кв 38"
1145, 480,1, "ул Центральная, д 2, кв 25"
1146, 481,2,      "ул Лесная, д 3, кв 83"
1147, 481,1,  "ул Молодёжная, д 5, кв 83"
1148, 482,3,   "ул Набережная, д 1, кв 7"
1149, 482,1,       "ул Новая, д 7, кв 47"
1150, 482,3,      "ул Ленина, д 5, кв 19"
1151, 484,1,       "ул Новая, д 6, кв 90"
1152, 484,2,      "ул Ленина, д 3, кв 98"
1153, 484,3,        "ул Мира, д 1, кв 15"
1154, 484,2,      "ул Ленина, д 1, кв 94"
1155, 484,2,       "ул Ленина, д 4, кв 7"
1156, 485,1,        "ул Мира, д 7, кв 25"
1157, 485,1,  "ул Центральная, д 6, кв 8"
1158, 486,1,   "ул Советская, д 4, кв 59"
1159, 488,1,      "ул Лесная, д 2, кв 58"
1160, 488,2, "ул Набережная, д 3, кв 105"
1161, 489,3,  "ул Молодёжная, д 5, кв 80"
1162, 489,2,        "ул Мира, д 2, кв 80"
1163, 489,1,       "ул Новая, д 4, кв 11"
1164, 490,3,   "ул Советская, д 3, кв 89"
1165, 490,2,  "ул Набережная, д 5, кв 76"
1166, 490,1,     "ул Садовая, д 5, кв 41"
1167, 492,3,     "ул Садовая, д 8, кв 12"
1168, 492,2, "ул Набережная, д 4, кв 102"
1169, 492,1,    "ул Школьная, д 6, кв 28"
1170, 492,2,   "ул Советская, д 3, кв 39"
1171, 493,1,   "ул Набережная, д 6, кв 1"
1172, 493,1, "ул Центральная, д 1, кв 55"
1173, 493,3,     "ул Садовая, д 5, кв 60"
1174, 493,1,      "ул Ленина, д 2, кв 66"
1175, 494,2,  "ул Молодёжная, д 1, кв 67"
1176, 494,2,  "ул Набережная, д 6, кв 30"
1177, 494,3, "ул Центральная, д 7, кв 41"
1178, 494,1,     "ул Ленина, д 7, кв 117"
1179, 497,1,       "ул Новая, д 1, кв 43"
1180, 497,3,   "ул Набережная, д 3, кв 6"
1181, 497,2,   "ул Советская, д 2, кв 37"
1182, 498,2,   "ул Советская, д 1, кв 76"
1183, 498,2, "ул Центральная, д 6, кв 28"
1184, 498,1,        "ул Мира, д 2, кв 64"
1185, 498,3, "ул Центральная, д 4, кв 12"
1186, 498,1,      "ул Ленина, д 3, кв 40"
1187, 501,1,      "ул Ленина, д 2, кв 91"
1188, 501,1,   "ул Молодёжная, д 4, кв 3"
1189, 501,2,     "ул Садовая, д 2, кв 62"
1190, 502,1,     "ул Школьная, д 9, кв 6"
1191, 502,1, "ул Набережная, д 4, кв 110"
1192, 503,2,       "ул Новая, д 7, кв 61"
1193, 504,2, "ул Центральная, д 4, кв 85"
1194, 504,2,         "ул Мира, д 6, кв 5"
1195, 504,1,    "ул Школьная, д 5, кв 86"
1196, 504,1,       "ул Новая, д 1, кв 60"
1197, 504,1,   "ул Советская, д 1, кв 17"
1198, 505,1, "ул Центральная, д 1, кв 49"
1199, 505,1,       "ул Новая, д 7, кв 20"
1200, 506,2,       "ул Новая, д 3, кв 43"
1201, 506,3,       "ул Мира, д 5, кв 117"
1202, 507,3,        "ул Мира, д 4, кв 60"
1203, 507,1,      "ул Ленина, д 6, кв 74"
1204, 507,3,    "ул Школьная, д 1, кв 58"
1205, 507,3,     "ул Садовая, д 8, кв 77"
1206, 507,2,       "ул Новая, д 5, кв 84"
1207, 508,1,        "ул Мира, д 4, кв 58"
1208, 508,1,         "ул Мира, д 3, кв 9"
1209, 508,1,"ул Центральная, д 7, кв 125"
1210, 508,2,       "ул Лесная, д 2, кв 4"
1211, 509,1,     "ул Садовая, д 4, кв 23"
1212, 509,1,   "ул Советская, д 3, кв 67"
1213, 509,2, "ул Центральная, д 5, кв 78"
1214, 510,2, "ул Центральная, д 6, кв 48"
1215, 510,2,     "ул Садовая, д 5, кв 49"
1216, 511,2,      "ул Лесная, д 5, кв 44"
1217, 511,3,      "ул Лесная, д 2, кв 62"
1218, 511,2,      "ул Ленина, д 3, кв 42"
1219, 512,1,      "ул Лесная, д 2, кв 70"
1220, 512,3,     "ул Ленина, д 3, кв 118"
1221, 512,1,    "ул Советская, д 5, кв 2"
1222, 512,1,      "ул Ленина, д 4, кв 85"
1223, 513,3,  "ул Набережная, д 6, кв 66"
1224, 513,3,      "ул Лесная, д 5, кв 94"
1225, 513,3,   "ул Советская, д 3, кв 66"
1226, 514,3,      "ул Лесная, д 4, кв 63"
1227, 514,1,       "ул Мира, д 7, кв 133"
1228, 514,3,      "ул Ленина, д 3, кв 97"
1229, 514,1,  "ул Молодёжная, д 4, кв 98"
1230, 515,3,      "ул Новая, д 7, кв 102"
1231, 515,2, "ул Центральная, д 5, кв 97"
1232, 516,1,   "ул Советская, д 2, кв 26"
1233, 517,3, "ул Центральная, д 2, кв 74"
1234, 519,2,  "ул Молодёжная, д 5, кв 74"
1235, 519,3, "ул Молодёжная, д 3, кв 102"
1236, 519,2,    "ул Советская, д 5, кв 8"
1237, 520,3,     "ул Садовая, д 2, кв 27"
1238, 520,2,    "ул Школьная, д 4, кв 95"
1239, 521,2,   "ул Советская, д 4, кв 74"
1240, 521,2,   "ул Советская, д 1, кв 62"
1241, 521,1,      "ул Ленина, д 1, кв 28"
1242, 521,1,       "ул Новая, д 5, кв 18"
1243, 521,2,        "ул Мира, д 3, кв 80"
1244, 522,1,      "ул Ленина, д 2, кв 73"
1245, 523,1,      "ул Лесная, д 3, кв 88"
1246, 523,1,   "ул Советская, д 2, кв 15"
1247, 523,1,       "ул Новая, д 6, кв 74"
1248, 523,3,        "ул Мира, д 5, кв 67"
1249, 524,3,     "ул Школьная, д 1, кв 8"
1250, 525,2,  "ул Набережная, д 7, кв 75"
1251, 525,2,        "ул Мира, д 7, кв 33"
1252, 525,3,     "ул Садовая, д 2, кв 51"
1253, 525,2, "ул Центральная, д 6, кв 67"
1254, 527,3,     "ул Садовая, д 4, кв 57"
1255, 527,1,   "ул Школьная, д 8, кв 132"
1256, 527,1,     "ул Садовая, д 1, кв 44"
1257, 528,2,    "ул Школьная, д 8, кв 41"
1258, 528,2,  "ул Молодёжная, д 1, кв 58"
1259, 528,3,       "ул Новая, д 2, кв 36"
1260, 529,1, "ул Центральная, д 2, кв 33"
1261, 529,1,  "ул Молодёжная, д 1, кв 31"
1262, 529,1,      "ул Лесная, д 3, кв 29"
1263, 530,3,     "ул Садовая, д 8, кв 57"
1264, 531,1,  "ул Молодёжная, д 4, кв 73"
1265, 531,1,        "ул Мира, д 5, кв 13"
1266, 531,3,     "ул Ленина, д 1, кв 131"
1267, 531,2,     "ул Школьная, д 3, кв 6"
1268, 532,1,  "ул Набережная, д 4, кв 11"
1269, 532,3,      "ул Ленина, д 2, кв 74"
1270, 532,3,   "ул Школьная, д 5, кв 101"
1271, 532,2,  "ул Набережная, д 6, кв 39"
1272, 532,3,       "ул Новая, д 1, кв 71"
1273, 533,2,      "ул Лесная, д 1, кв 16"
1274, 533,3,    "ул Школьная, д 4, кв 15"
1275, 533,2,   "ул Советская, д 2, кв 17"
1276, 533,1,  "ул Набережная, д 3, кв 71"
1277, 533,2,    "ул Школьная, д 9, кв 61"
1278, 535,3,  "ул Набережная, д 6, кв 43"
1279, 535,3, "ул Центральная, д 3, кв 80"
1280, 536,2, "ул Центральная, д 6, кв 84"
1281, 536,2,    "ул Школьная, д 3, кв 20"
1282, 536,1,       "ул Новая, д 2, кв 70"
1283, 537,3,  "ул Набережная, д 6, кв 79"
1284, 537,1,     "ул Лесная, д 2, кв 112"
1285, 537,3,       "ул Новая, д 1, кв 56"
1286, 537,2,     "ул Садовая, д 7, кв 10"
1287, 537,1,     "ул Садовая, д 3, кв 62"
1288, 538,3,     "ул Школьная, д 8, кв 3"
1289, 538,3,   "ул Советская, д 1, кв 32"
1290, 538,1,  "ул Молодёжная, д 5, кв 50"
1291, 538,1,  "ул Набережная, д 4, кв 20"
1292, 539,2,  "ул Набережная, д 6, кв 50"
1293, 540,2, "ул Центральная, д 2, кв 79"
1294, 540,3,    "ул Школьная, д 3, кв 62"
1295, 540,1,     "ул Садовая, д 2, кв 16"
1296, 540,3,  "ул Набережная, д 4, кв 21"
1297, 541,1,     "ул Школьная, д 3, кв 5"
1298, 541,3,       "ул Новая, д 4, кв 99"
1299, 541,3,      "ул Лесная, д 4, кв 59"
1300, 543,2,       "ул Новая, д 6, кв 45"
1301, 543,1,      "ул Лесная, д 3, кв 50"
1302, 544,1,      "ул Лесная, д 4, кв 80"
1303, 544,2,      "ул Ленина, д 5, кв 44"
1304, 545,3,      "ул Ленина, д 5, кв 56"
1305, 546,1,    "ул Школьная, д 9, кв 96"
1306, 546,3,    "ул Школьная, д 1, кв 90"
1307, 546,3,       "ул Новая, д 7, кв 84"
1308, 546,3,  "ул Молодёжная, д 2, кв 45"
1309, 547,2, "ул Центральная, д 2, кв 70"
1310, 548,2, "ул Центральная, д 1, кв 42"
1311, 548,1,       "ул Новая, д 6, кв 18"
1312, 549,3,        "ул Мира, д 2, кв 55"
1313, 549,3,        "ул Мира, д 1, кв 29"
1314, 549,2,   "ул Советская, д 1, кв 28"
1315, 550,2,    "ул Школьная, д 3, кв 66"
1316, 550,3,       "ул Новая, д 1, кв 34"
1317, 550,2,       "ул Новая, д 2, кв 81"
1318, 550,2,        "ул Мира, д 1, кв 49"
1319, 551,3,     "ул Садовая, д 1, кв 60"
1320, 551,3,        "ул Мира, д 3, кв 90"
1321, 551,3,      "ул Ленина, д 6, кв 71"
1322, 551,3,     "ул Школьная, д 5, кв 8"
1323, 552,3,      "ул Ленина, д 3, кв 52"
1324, 552,1, "ул Центральная, д 4, кв 87"
1325, 553,3,     "ул Ленина, д 7, кв 142"
1326, 553,3,    "ул Школьная, д 6, кв 76"
1327, 554,2,   "ул Школьная, д 1, кв 118"
1328, 554,1,    "ул Садовая, д 4, кв 124"
1329, 554,2,  "ул Молодёжная, д 3, кв 37"
1330, 554,2, "ул Центральная, д 4, кв 73"
1331, 556,2, "ул Центральная, д 2, кв 32"
1332, 556,3,        "ул Мира, д 2, кв 97"
1333, 556,1,        "ул Мира, д 5, кв 45"
1334, 557,1,       "ул Новая, д 3, кв 24"
1335, 557,2,   "ул Советская, д 4, кв 50"
1336, 557,1,        "ул Мира, д 7, кв 27"
1337, 557,3, "ул Центральная, д 6, кв 22"
1338, 559,3,     "ул Ленина, д 3, кв 125"
1339, 559,2, "ул Молодёжная, д 1, кв 112"
1340, 560,1,        "ул Мира, д 7, кв 55"
1341, 560,1,      "ул Ленина, д 1, кв 16"
1342, 560,2, "ул Центральная, д 3, кв 74"
1343, 560,1,      "ул Ленина, д 2, кв 96"
1344, 560,1,        "ул Мира, д 2, кв 82"
1345, 561,1,     "ул Садовая, д 7, кв 52"
1346, 561,3,   "ул Советская, д 2, кв 71"
1347, 561,1,        "ул Мира, д 2, кв 70"
1348, 561,3,  "ул Молодёжная, д 5, кв 56"
1349, 561,2,   "ул Советская, д 4, кв 73"
1350, 562,2,    "ул Садовая, д 4, кв 120"
1351, 562,2,    "ул Школьная, д 2, кв 87"
1352, 562,1,    "ул Школьная, д 1, кв 68"
1353, 562,2,  "ул Молодёжная, д 1, кв 75"
1354, 563,2,     "ул Ленина, д 3, кв 102"
1355, 563,1,    "ул Школьная, д 8, кв 40"
1356, 563,2,      "ул Лесная, д 1, кв 55"
1357, 564,1,        "ул Мира, д 1, кв 99"
1358, 564,1,   "ул Советская, д 3, кв 13"
1359, 564,1,       "ул Новая, д 1, кв 87"
1360, 564,3,      "ул Ленина, д 3, кв 60"
1361, 564,2,   "ул Советская, д 5, кв 92"
1362, 566,2, "ул Центральная, д 7, кв 35"
1363, 566,1,  "ул Набережная, д 7, кв 63"
1364, 566,3,  "ул Набережная, д 3, кв 74"
1365, 566,3,     "ул Садовая, д 5, кв 61"
1366, 567,2,  "ул Набережная, д 5, кв 88"
1367, 567,2,        "ул Мира, д 1, кв 86"
1368, 567,3,   "ул Советская, д 1, кв 98"
1369, 567,2, "ул Центральная, д 2, кв 41"
1370, 567,2,   "ул Школьная, д 1, кв 114"
1371, 570,2,   "ул Советская, д 1, кв 11"
1372, 571,3,  "ул Набережная, д 5, кв 79"
1373, 571,3,       "ул Новая, д 4, кв 54"
1374, 571,1,   "ул Школьная, д 9, кв 110"
1375, 571,2,   "ул Советская, д 2, кв 27"
1376, 572,2,        "ул Мира, д 2, кв 46"
1377, 572,3,    "ул Школьная, д 4, кв 42"
1378, 572,1,  "ул Молодёжная, д 1, кв 66"
1379, 572,1,       "ул Новая, д 7, кв 11"
1380, 573,2,  "ул Советская, д 5, кв 128"
1381, 573,3,     "ул Ленина, д 1, кв 103"
1382, 574,3,       "ул Новая, д 7, кв 14"
1383, 574,2,      "ул Лесная, д 2, кв 67"
1384, 574,1,     "ул Школьная, д 9, кв 8"
1385, 574,2,        "ул Мира, д 4, кв 63"
1386, 574,2,    "ул Школьная, д 9, кв 41"
1387, 575,2,  "ул Молодёжная, д 4, кв 28"
1388, 575,2,    "ул Школьная, д 2, кв 93"
1389, 575,3,   "ул Набережная, д 5, кв 7"
1390, 577,1,    "ул Школьная, д 6, кв 95"
1391, 577,2,    "ул Школьная, д 6, кв 48"
1392, 577,1,     "ул Ленина, д 1, кв 113"
1393, 577,1,  "ул Молодёжная, д 5, кв 90"
1394, 577,3,     "ул Садовая, д 2, кв 43"
1395, 578,3,    "ул Школьная, д 3, кв 24"
1396, 578,1, "ул Центральная, д 6, кв 87"
1397, 578,3,   "ул Советская, д 3, кв 48"
1398, 579,3,  "ул Молодёжная, д 5, кв 32"
1399, 579,1,     "ул Садовая, д 6, кв 63"
1400, 580,3,   "ул Школьная, д 5, кв 111"
1401, 581,2,     "ул Ленина, д 7, кв 105"
1402, 581,2,      "ул Ленина, д 7, кв 95"
1403, 581,3,  "ул Молодёжная, д 4, кв 21"
1404, 582,1,    "ул Школьная, д 7, кв 96"
1405, 582,1,    "ул Школьная, д 5, кв 35"
1406, 582,1,        "ул Мира, д 5, кв 78"
1407, 582,3,  "ул Молодёжная, д 3, кв 80"
1408, 582,2,      "ул Лесная, д 1, кв 79"
1409, 583,3,     "ул Садовая, д 5, кв 55"
1410, 583,3,  "ул Советская, д 5, кв 111"
1411, 583,3,      "ул Ленина, д 7, кв 87"
1412, 583,1,   "ул Советская, д 5, кв 89"
1413, 583,1,       "ул Мира, д 7, кв 110"
1414, 584,1,      "ул Ленина, д 5, кв 17"
1415, 584,2,      "ул Ленина, д 1, кв 44"
1416, 586,2,       "ул Мира, д 7, кв 122"
1417, 586,3,     "ул Садовая, д 2, кв 25"
1418, 586,3,     "ул Ленина, д 4, кв 110"
1419, 587,3,   "ул Набережная, д 1, кв 4"
1420, 587,3,      "ул Ленина, д 7, кв 57"
1421, 588,2,  "ул Молодёжная, д 2, кв 16"
1422, 588,2,      "ул Садовая, д 2, кв 4"
1423, 589,3,  "ул Молодёжная, д 2, кв 35"
1424, 589,2,  "ул Молодёжная, д 4, кв 29"
1425, 590,1,   "ул Набережная, д 4, кв 9"
1426, 590,1, "ул Центральная, д 5, кв 40"
1427, 590,2, "ул Набережная, д 4, кв 109"
1428, 590,1,  "ул Набережная, д 3, кв 50"
1429, 590,1,        "ул Мира, д 1, кв 95"
1430, 591,3,      "ул Лесная, д 4, кв 45"
1431, 592,3,    "ул Школьная, д 8, кв 35"
1432, 592,2,   "ул Набережная, д 6, кв 8"
1433, 593,3,  "ул Набережная, д 1, кв 38"
1434, 593,3,      "ул Лесная, д 1, кв 65"
1435, 593,1,       "ул Новая, д 2, кв 55"
1436, 593,1,   "ул Советская, д 1, кв 48"
1437, 593,3,  "ул Молодёжная, д 1, кв 48"
1438, 594,3,    "ул Школьная, д 3, кв 35"
1439, 594,2,       "ул Ленина, д 7, кв 5"
1440, 594,2,    "ул Садовая, д 4, кв 104"
1441, 595,1,  "ул Набережная, д 3, кв 82"
1442, 595,3,  "ул Молодёжная, д 5, кв 63"
1443, 596,3,    "ул Школьная, д 9, кв 28"
1444, 596,1,   "ул Советская, д 4, кв 80"
1445, 596,3,    "ул Школьная, д 4, кв 30"
1446, 596,1,        "ул Новая, д 3, кв 3"
1447, 596,1,       "ул Новая, д 2, кв 30"
1448, 597,3,   "ул Советская, д 1, кв 78"
1449, 598,2,     "ул Лесная, д 2, кв 123"
1450, 598,2,  "ул Молодёжная, д 3, кв 40"
1451, 599,2,       "ул Мира, д 7, кв 127"
1452, 599,3,      "ул Лесная, д 3, кв 87"
1453, 599,1,     "ул Садовая, д 8, кв 24"
1454, 599,2,    "ул Школьная, д 4, кв 41"
1455, 601,1,   "ул Школьная, д 6, кв 119"
1456, 603,1,      "ул Лесная, д 1, кв 29"
1457, 603,3,        "ул Новая, д 6, кв 1"
1458, 603,3,     "ул Садовая, д 1, кв 96"
1459, 604,2,    "ул Школьная, д 7, кв 53"
1460, 604,3,    "ул Садовая, д 6, кв 109"
1461, 604,2,     "ул Ленина, д 2, кв 108"
1462, 604,3,     "ул Садовая, д 3, кв 63"
1463, 604,2, "ул Центральная, д 3, кв 67"
1464, 605,2,   "ул Школьная, д 7, кв 100"
1465, 605,2,  "ул Молодёжная, д 2, кв 10"
1466, 606,1,      "ул Новая, д 1, кв 119"
1467, 606,1,    "ул Школьная, д 2, кв 36"
1468, 606,2,  "ул Молодёжная, д 2, кв 60"
1469, 606,3,     "ул Садовая, д 3, кв 71"
1470, 607,3,    "ул Школьная, д 7, кв 77"
1471, 607,3,     "ул Садовая, д 6, кв 71"
1472, 607,2,  "ул Набережная, д 7, кв 40"
1473, 607,2, "ул Центральная, д 1, кв 76"
1474, 608,1,    "ул Школьная, д 9, кв 91"
1475, 608,3, "ул Центральная, д 5, кв 49"
1476, 608,2,        "ул Мира, д 6, кв 37"
1477, 608,1,        "ул Мира, д 5, кв 40"
1478, 609,3,  "ул Центральная, д 6, кв 9"
1479, 609,2,  "ул Молодёжная, д 4, кв 92"
1480, 609,1,   "ул Советская, д 5, кв 88"
1481, 609,2,       "ул Мира, д 4, кв 116"
1482, 610,3,     "ул Садовая, д 5, кв 48"
1483, 610,3,"ул Центральная, д 5, кв 100"
